Price,PriceTarget,MACD,Stochastics,ATR
13.96,12.22,-0.47685802104352415,27.448869752421967,0.5099999999999998
12.22,12.77,-0.5650130944928836,8.719052744886982,2.5600000000000005
12.77,12.5,-0.5740726302391901,14.639397201291708,1.4800000000000004
12.5,12.35,-0.5852786559223344,25.952380952380953,0.6800000000000015
12.35,12.14,-0.5883597481831131,32.41379310344825,0.8399999999999999
12.14,11.78,-0.5892501536353811,9.958506224066399,0.40000000000000036
11.78,11.42,-0.5986639710730166,0.0,0.5800000000000001
11.42,10.53,-0.6131054858920075,0.0,0.5
10.53,10.55,-0.6679801192362824,0.0,2.1400000000000006
10.55,10.14,-0.6835265918868956,0.5291005291005647,0.8999999999999986
10.14,11.31,-0.7009356742924451,0.0,0.9399999999999995
11.31,10.9,-0.6048776929276447,28.057553956834532,1.75
10.9,10.95,-0.5446133285305976,19.895287958115173,1.0299999999999994
10.95,10.51,-0.47786726924090195,21.204188481675356,0.27999999999999936
10.51,10.55,-0.44331313174549586,14.068441064638758,0.8900000000000006
10.55,10.47,-0.39759654140277495,15.589353612167312,0.40000000000000036
10.47,11.6,-0.35362954801255275,13.983050847457633,0.16999999999999993
11.6,11.93,-0.22502902665899682,66.06334841628959,1.3199999999999985
11.93,11.72,-0.0980308950618971,89.49999999999996,1.1800000000000015
11.72,11.24,-0.014870697614972617,88.26815642458105,0.33000000000000007
11.24,11.04,0.015357699028785587,61.45251396648046,0.7200000000000006
11.04,11.75,0.027382028671510295,50.27932960893849,0.7400000000000002
11.75,12.48,0.09148621024269321,89.9441340782123,1.200000000000001
12.48,12.55,0.19159957476712053,100.0,1.4899999999999984
12.55,14.67,0.2663081393179052,100.0,0.7200000000000006
14.67,14.25,0.46759100271280807,100.0,2.620000000000001
14.25,12.65,0.568815534458343,90.0,0.9499999999999993
12.65,13.8,0.510892028270393,51.904761904761905,2.2699999999999996
13.8,12.01,0.5394460578414159,79.2857142857143,1.1500000000000004
12.01,13.03,0.4163795905063397,36.66666666666665,1.9499999999999993
13.03,12.87,0.3915931347648033,54.82093663911845,1.5
12.87,12.9,0.35173499875193437,50.41322314049586,0.4900000000000002
12.9,12.52,0.31576117161885936,51.239669421487626,0.33999999999999986
12.52,11.86,0.2538788819080438,40.77134986225896,0.4299999999999997
11.86,11.08,0.15531077390520456,22.589531680440775,1.25
11.08,10.16,0.025227349259344743,0.0,0.9599999999999991
10.16,10.16,-0.1330075588640209,0.0,1.299999999999999
10.16,10.16,-0.23984172607838553,0.0,0.0
10.16,10.16,-0.3067495074822727,0.0,0.0
10.16,10.16,-0.343019550001479,0.0,0.0
10.16,10.16,-0.35613782112767256,0.0,0.0
10.16,10.16,-0.35210668363973474,0.0,0.0
10.16,10.16,-0.33571038396473285,0.0,0.0
10.16,12.07,-0.31073567203201874,0.0,0.0
12.07,11.64,-0.14302758351157313,69.7080291970803,2.17
11.64,11.67,-0.04786145447796897,54.014598540146004,0.5299999999999994
11.67,11.48,0.026196638339334166,63.98305084745763,0.41999999999999993
11.48,11.16,0.06718311082796147,69.10994764397907,0.35999999999999943
11.16,11.09,0.07413216654984939,52.35602094240837,0.6699999999999999
11.09,11.07,0.07472289250476782,48.691099476439774,0.3999999999999986
11.07,10.72,0.07431590418891493,47.64397905759163,0.33999999999999986
10.72,10.69,0.04944147876709182,29.319371727748717,0.41999999999999993
10.69,10.68,0.03102601421293988,27.748691099476403,0.3100000000000005
10.68,11.26,0.019153095715150004,27.22513089005233,0.15000000000000036
11.26,11.13,0.054609379037274364,57.591623036649196,0.620000000000001
11.13,11.14,0.07127100950131687,50.78534031413615,0.370000000000001
11.14,10.99,0.08411838044102662,51.308900523560226,0.35999999999999943
10.99,10.98,0.0822832519839122,22.302158273381323,0.379999999999999
10.98,11.39,0.08011112353952549,30.30303030303037,0.23999999999999844
11.39,11.22,0.10783316529594156,71.7171717171718,0.41999999999999993
11.22,11.2,0.1139860234704092,67.50000000000006,0.28999999999999915
11.2,10.94,0.11537282290953449,73.23943661971816,0.129999999999999
10.94,10.93,0.09599246892566324,36.61971830985908,0.27999999999999936
10.93,11.29,0.08042630914153662,35.21126760563376,0.40000000000000036
11.29,11.63,0.09451875403702664,85.9154929577463,0.46000000000000085
11.63,12.22,0.12753103717471467,100.00000000000001,0.46000000000000085
12.22,12.13,0.1906342121002241,100.0,0.9900000000000002
12.13,12.01,0.22390407349705616,93.02325581395351,0.47000000000000064
12.01,11.73,0.23266701611568327,83.72093023255808,0.7799999999999994
11.73,11.85,0.21211750739771662,62.015503875969,0.41000000000000014
11.85,11.73,0.2000308658329247,71.31782945736428,0.2699999999999996
11.73,11.64,0.17683859137329833,62.015503875969,0.47000000000000064
11.64,11.45,0.14850777895177208,55.03875968992251,0.22000000000000064
11.45,11.68,0.1101089196157268,40.31007751937978,0.7000000000000011
11.68,12.13,0.09586440465362665,58.13953488372089,0.5
12.13,11.68,0.11479194068247267,93.02325581395351,0.5999999999999996
11.68,12.0,0.09175990596502134,58.13953488372089,0.7000000000000011
12.0,12.01,0.09505337139266883,76.34408602150535,0.3800000000000008
12.01,11.94,0.09443987718408066,72.72727272727266,0.6900000000000013
11.94,12.01,0.08523984050860109,63.636363636363555,0.41999999999999993
12.01,12.68,0.08023289132800515,82.35294117647048,0.5
12.68,12.8,0.12132784550284308,100.0,0.8300000000000001
12.8,12.32,0.1539938304249554,100.0,0.35999999999999943
12.32,12.9,0.13642157775513097,64.44444444444446,0.8399999999999999
12.9,14.45,0.15993271090710318,100.0,0.7799999999999994
14.45,13.74,0.28112143267727485,100.0,2.5
13.74,13.17,0.3047416544587135,76.33333333333336,1.2899999999999991
13.17,13.36,0.26851387621512124,53.79061371841157,1.2699999999999996
13.36,12.86,0.24549966227677672,60.64981949458484,0.40000000000000036
12.86,13.05,0.18271883915902037,42.599277978339344,0.7599999999999998
13.05,12.9,0.14323094601083786,44.223107569721165,0.4299999999999997
12.9,13.08,0.09685408926327022,38.24701195219127,0.33000000000000007
13.08,13.25,0.07068138996031958,45.418326693227115,0.41999999999999993
13.25,13.1,0.058791855135655324,50.81967213114756,0.45000000000000107
13.1,13.3,0.03431180874084344,36.619718309859145,0.2599999999999998
13.3,13.18,0.026824067192595558,46.00938967136155,0.379999999999999
13.18,13.16,0.008552079341079322,40.37558685446009,0.2599999999999998
13.16,13.44,-0.009571406600220711,18.867924528301934,0.33000000000000007
13.44,13.33,-0.0054625135022427496,36.47798742138365,0.33999999999999986
13.33,13.11,-0.013801824944196128,53.409090909090935,0.27999999999999936
13.11,12.84,-0.03853432548252078,43.103448275862064,0.3100000000000005
12.84,12.69,-0.07758277043753842,0.0,0.5300000000000011
12.69,12.26,-0.11677600404256622,0.0,0.4399999999999995
12.26,12.01,-0.1747902065737083,0.0,0.7599999999999998
12.01,11.73,-0.231102172646711,0.0,0.5700000000000003
11.73,11.78,-0.286307476524137,0.0,0.4900000000000002
11.78,11.72,-0.3149523223030376,2.9239766081870737,0.5999999999999996
11.72,12.07,-0.33149313182350487,0.0,0.3800000000000008
12.07,11.93,-0.30915758011871985,20.348837209302317,0.3999999999999986
11.93,12.01,-0.2949490801801228,12.20930232558135,0.1999999999999993
12.01,11.98,-0.27079357488092376,16.86046511627903,0.22000000000000064
11.98,12.0,-0.24798376842157047,15.11627906976744,0.14000000000000057
12.0,12.54,-0.22297834040917613,17.391304347826054,0.21999999999999886
12.54,11.99,-0.1596351732262267,58.99280575539563,0.9299999999999997
11.99,12.09,-0.14935467869198704,24.107142857142836,0.6699999999999999
12.09,12.16,-0.1299813398073134,38.14432989690718,0.33000000000000007
12.16,12.29,-0.10682027972401056,53.65853658536589,0.10999999999999943
12.29,12.07,-0.07729800823937419,69.51219512195117,0.28999999999999915
12.07,11.99,-0.06927240403255619,42.682926829268325,0.29999999999999893
11.99,11.36,-0.06653056916249679,32.92682926829269,0.25
11.36,11.5,-0.10701331825880615,0.0,0.8800000000000008
11.5,11.57,-0.12127918067831281,11.864406779661069,0.3600000000000012
11.57,11.15,-0.12149100088721129,17.7966101694916,0.4299999999999997
11.15,10.38,-0.14682719596197719,0.0,0.8499999999999996
10.38,11.28,-0.21403172836687936,0.0,1.7599999999999998
11.28,10.96,-0.18847304310476518,41.666666666666636,1.2199999999999989
10.96,10.81,-0.18569490285135976,26.851851851851876,0.6199999999999992
10.81,10.86,-0.18665186844822623,22.513089005235607,0.8000000000000007
10.86,10.86,-0.1756403439906702,25.130890052355973,0.4900000000000002
10.86,11.21,-0.15993044812418428,25.130890052355973,0.3699999999999992
11.21,11.17,-0.11609842065948839,43.45549738219899,0.39000000000000057
11.17,10.91,-0.08170300767857402,46.745562130177476,0.25
10.91,10.88,-0.07076089801879337,32.919254658385064,0.35999999999999943
10.88,10.92,-0.06011206438425071,42.01680672268909,0.25
10.92,10.72,-0.04491567502087562,45.37815126050415,0.4200000000000017
10.72,10.54,-0.044177158054586385,28.571428571428573,0.7200000000000006
10.54,10.27,-0.05217061815361873,17.777777777777626,0.20000000000000107
10.27,10.01,-0.07246826433059994,0.0,0.3200000000000003
10.01,10.08,-0.09999373134794359,0.0,0.620000000000001
10.08,10.0,-0.10793117264958146,5.833333333333352,0.6899999999999995
10.0,10.27,-0.11244950229310408,0.0,0.22999999999999865
10.27,10.02,-0.08915639263695613,22.314049586776807,0.6899999999999995
10.02,9.99,-0.08422763909764652,1.6528925619834347,0.5700000000000003
9.99,9.52,-0.076514524140739,0.0,0.3699999999999992
9.52,9.73,-0.09858674136029799,0.0,0.5699999999999985
9.73,9.57,-0.09202427548682063,15.000000000000057,0.379999999999999
9.57,9.61,-0.09193931906419478,3.5714285714286214,0.2699999999999996
9.61,9.84,-0.08196079963925645,6.428571428571416,0.16999999999999993
9.84,9.69,-0.05159002455954831,26.666666666666668,0.7200000000000006
9.69,9.2,-0.03503244998182331,16.666666666666668,0.2400000000000002
9.2,9.38,-0.053113618890776315,0.0,1.1500000000000004
9.38,9.33,-0.04687950148855219,16.82242990654219,0.5199999999999996
9.33,8.88,-0.04015830984833896,12.149532710280443,0.3099999999999987
8.88,8.7,-0.06198031801882575,0.0,0.6300000000000008
8.7,8.16,-0.08377737845438665,0.0,0.3699999999999992
8.16,8.62,-0.13061200981905757,0.0,1.0
8.62,8.46,-0.12166318295301676,25.13661202185787,0.6500000000000004
8.46,7.7,-0.1180395858806006,17.857142857142904,0.2599999999999998
7.7,7.91,-0.16122898827154075,0.0,1.3600000000000012
7.91,7.55,-0.16622467125951135,9.813084112149532,0.45999999999999996
7.55,6.7,-0.1848631260906498,0.0,0.4900000000000002
6.7,7.71,-0.24749556974561393,0.0,1.0700000000000003
7.71,8.33,-0.20533037999174564,33.77926421404682,2.0199999999999996
8.33,8.3,-0.11838087028514466,60.82089552238805,1.4299999999999997
8.3,8.52,-0.049158890382205556,59.70149253731344,0.5999999999999996
8.52,8.12,0.023358855193159167,69.20152091254751,0.6300000000000008
8.12,8.19,0.051347141282024444,65.13761467889903,0.6100000000000003
8.19,8.45,0.08072845047618404,74.5,0.25
8.45,8.36,0.12370352369645587,91.14583333333333,0.5400000000000009
8.36,8.21,0.14962348116451396,86.45833333333333,0.1899999999999995
8.21,7.83,0.15821211651224987,82.96703296703302,0.2900000000000009
7.83,7.86,0.1376127752639711,62.0879120879121,0.5200000000000005
7.86,7.73,0.12636854313399815,63.736263736263766,0.1900000000000004
7.73,7.93,0.11044846339914793,56.59340659340663,0.4300000000000006
7.93,7.58,0.11530574327370535,67.58241758241758,0.20999999999999996
7.58,7.61,0.09504015327744364,0.0,0.34999999999999964
7.61,7.89,0.08488011385384964,3.191489361702156,0.20000000000000018
7.89,7.61,0.10002196662753787,32.9787234042553,0.34999999999999964
7.61,7.16,0.09220262505452548,3.191489361702156,0.4299999999999997
7.16,7.25,0.05613200136059415,0.0,0.5699999999999994
7.25,7.23,0.0399968359492438,6.976744186046505,0.23999999999999932
7.23,7.27,0.03049056240019682,5.4263565891473124,0.15000000000000036
7.27,7.12,0.03023478678405983,9.166666666666625,0.2999999999999998
7.12,7.58,0.022834478436593253,0.0,0.25
7.58,8.27,0.05440134333398389,56.79012345679015,0.6600000000000001
8.27,8.16,0.12888862405265739,100.0,1.0199999999999996
8.16,8.0,0.173680719371411,90.4347826086957,0.4499999999999993
8.0,8.2,0.19231696813267407,76.52173913043481,0.34999999999999964
8.2,8.37,0.21754232003550994,93.91304347826083,0.5899999999999999
8.37,9.74,0.24420716526688507,100.0,0.39000000000000057
9.74,11.0,0.35691174116351526,100.0,1.5999999999999996
11.0,10.15,0.5183849136229868,100.0,1.6600000000000001
10.15,10.08,0.5570158472119493,78.09278350515464,2.5
10.08,9.84,0.5631598095274545,76.28865979381443,0.9299999999999997
9.84,10.28,0.5333533396730055,70.10309278350516,0.7099999999999991
10.28,10.26,0.5273609984892133,81.44329896907215,0.6799999999999997
10.26,10.61,0.5047252575006685,80.92783505154638,1.3399999999999999
10.61,9.79,0.4970649830190256,88.59649122807016,0.5500000000000007
9.79,9.83,0.41564230695010723,59.666666666666636,1.2899999999999991
9.83,9.67,0.3460757068223219,61.0,0.9599999999999991
9.67,9.67,0.2723355865644528,55.666666666666664,0.4399999999999995
9.67,9.81,0.20918238619235802,52.50000000000001,0.35999999999999943
9.81,9.61,0.1653223640575805,54.75285171102664,0.23000000000000043
9.61,10.12,0.11186737017438514,0.0,0.2599999999999998
10.12,10.19,0.10419925228876264,36.690647482014356,1.0700000000000003
10.19,10.38,0.09735294360294677,58.00000000000001,0.75
10.38,10.62,0.09980901456590408,77.00000000000014,0.35999999999999943
10.62,10.95,0.11222208656145094,100.0,0.4499999999999993
10.95,10.64,0.13759368423947915,100.00000000000001,0.5299999999999994
10.64,10.77,0.12518760596042378,76.86567164179114,0.6400000000000006
10.77,10.5,0.11798636595699924,86.5671641791045,0.2400000000000002
10.5,10.48,0.08583258126711812,66.41791044776124,0.3099999999999987
10.48,10.63,0.05496094628097892,64.92537313432844,0.23000000000000043
10.63,10.5,0.03812096367360096,76.11940298507474,0.20000000000000107
10.5,10.51,0.011566432301489127,66.41791044776124,0.27000000000000135
10.51,10.46,-0.010952676395045269,67.16417910447764,0.1899999999999995
10.46,10.53,-0.03420294691442061,63.43283582089563,0.129999999999999
10.53,10.71,-0.048572528951187965,49.39759036144579,0.3099999999999987
10.71,10.71,-0.048268781273392236,68.42105263157914,0.35999999999999943
10.71,10.8,-0.05049621694910922,57.89473684210543,0.35999999999999943
10.8,10.93,-0.04791830252130774,69.38775510204101,0.3100000000000005
10.93,11.32,-0.039107855814216386,95.91836734693885,0.379999999999999
11.32,11.18,-0.007472571847057907,100.0,0.47000000000000064
11.18,11.32,0.0012049373915280492,83.72093023255806,0.3199999999999985
11.32,11.41,0.013518573912741694,100.0,0.21000000000000085
11.41,11.35,0.024398083208476862,100.0,0.25
11.35,10.9,0.023122161661817686,93.68421052631574,0.5999999999999996
10.9,11.3,-0.014710533892773936,46.31578947368419,1.0999999999999996
11.3,11.33,-0.016070839599215847,88.421052631579,0.6400000000000006
11.33,11.26,-0.018215816966020926,91.57894736842103,0.25
11.26,11.35,-0.028004373143748484,82.95454545454542,0.17999999999999972
11.35,12.96,-0.031351197632791705,91.42857142857135,0.3199999999999985
12.96,12.92,0.0791149508301574,100.0,2.08
12.92,12.92,0.14775729291886952,98.1481481481481,0.5600000000000005
12.92,12.76,0.18742160302414024,98.05825242718441,0.41999999999999993
12.76,12.79,0.19368627828530766,90.29126213592228,0.3200000000000003
12.79,12.8,0.18962033104457765,91.7475728155339,0.20000000000000107
12.8,12.4,0.1767477211470353,92.23300970873785,0.2400000000000002
12.4,12.82,0.1284387156223012,72.8155339805825,0.5099999999999998
12.82,12.68,0.1154094179547065,93.2038834951456,0.6400000000000006
12.68,13.27,0.08733593812575613,86.40776699029121,0.25
13.27,13.11,0.1018609013562527,100.0,0.7699999999999996
13.11,13.55,0.09199751902698472,92.03980099502488,0.6100000000000012
13.55,14.57,0.10822403797524027,100.0,0.75
14.57,15.5,0.18384720632166918,100.0,1.3599999999999994
15.5,15.86,0.29226852953432303,100.0,1.4499999999999993
15.86,17.43,0.37910101256923645,100.0,1.0500000000000007
17.43,19.02,0.534379643299185,100.0,1.8699999999999992
19.02,19.49,0.7337937413597019,100.0,3.1499999999999986
19.49,18.5,0.8767194427521938,100.0,2.3000000000000007
18.5,19.35,0.8694333669139146,86.03667136812415,1.6000000000000014
19.35,19.51,0.8875729772236982,98.02538787023981,1.3000000000000007
19.51,18.88,0.872512201480206,100.0,1.0899999999999999
18.88,16.51,0.7768092042539838,90.77598828696921,1.1700000000000017
16.51,17.75,0.50148854341034,53.12500000000002,2.3699999999999974
17.75,19.18,0.3669075527624681,72.49999999999999,1.75
19.18,21.3,0.34908329273455285,94.46308724832211,3.1999999999999993
21.3,23.2,0.46329689374268024,100.0,2.620000000000001
23.2,28.4,0.6506468466529032,100.0,2.1799999999999997
28.4,28.66,1.1197707849889942,100.0,7.400000000000002
28.66,34.8,1.4166695522982904,100.0,2.9299999999999997
34.8,45.05,2.003193208941008,100.0,6.439999999999998
45.05,44.65,3.068018341002571,100.0,11.39
44.65,33.65,3.668018305972301,98.59845830413455,18.380000000000003
33.65,43.17,3.15590591827764,60.05606166783462,13.880000000000003
43.17,42.06,3.3455869467946124,93.41275402943239,11.840000000000003
42.06,42.45,3.257077685323973,89.52347582340576,4.399999999999999
42.45,41.41,3.079213369387224,90.88997897687457,2.450000000000003
41.41,43.14,2.7378419851039846,86.66666666666666,4.410000000000004
43.14,54.01,2.4878216643368827,92.6169308078856,4.530000000000001
54.01,50.75,2.9635634152138124,100.0,15.5
50.75,50.46,2.9180412907518694,89.41901979876664,7.329999999999998
50.46,48.93,2.716319229342038,86.13822725497853,3.489999999999995
48.93,50.16,2.3187717405859214,79.96055226824458,3.8100000000000023
50.16,52.88,1.9913388669569256,81.09037328094301,2.6000000000000014
52.88,51.62,1.8284988135040576,94.44990176817291,4.25
51.62,49.71,1.4990864867374416,88.26129666011788,2.219999999999999
49.71,50.6,1.014355487093157,78.8801571709234,4.949999999999996
50.6,48.6,0.635441790764971,72.93650793650797,3.1699999999999946
48.6,43.94,0.13502222336359537,57.06349206349209,3.799999999999997
43.94,44.36,-0.6262349874140121,20.079365079365086,5.829999999999998
44.36,45.35,-1.1816937422940619,23.412698412698433,4.43
45.35,43.11,-1.5320444248486957,20.331186752529913,3.3300000000000054
43.11,42.25,-1.9567398557933684,0.0,4.770000000000003
42.25,44.51,-2.318999504566076,0.0,2.75
44.51,44.03,-2.399031905601915,21.26058325493883,3.5
44.03,44.17,-2.471488182795243,16.74506114769521,1.6799999999999997
44.17,44.21,-2.4889609949495437,18.06208842897461,1.75
44.21,46.96,-2.4714489424563553,18.438381937911576,1.0
46.96,50.65,-2.232446295691619,50.26680896478124,4.559999999999995
50.65,48.5,-1.7748594011869487,100.0,4.659999999999997
48.5,49.71,-1.5950030711903613,74.40476190476191,3.309999999999995
49.71,49.58,-1.3736729645078505,88.80952380952384,2.4499999999999957
49.58,49.52,-1.224800602210737,87.26190476190474,1.0300000000000011
49.52,52.49,-1.125349157156431,86.54761904761911,1.2700000000000031
52.49,49.66,-0.8450982634962685,100.0,3.9299999999999997
49.66,51.96,-0.8617502392766716,72.36328124999996,7.0
51.96,51.37,-0.7179357135245943,94.82421874999999,3.730000000000004
51.37,52.15,-0.6722297042218646,86.76122931442076,1.1599999999999966
52.15,53.03,-0.5980361543029362,95.98108747044914,1.7299999999999969
53.03,53.54,-0.4982616556514161,100.0,2.6899999999999977
53.54,53.9,-0.40962927925436965,100.0,1.4799999999999969
53.9,57.31,-0.34198409989985556,100.0,0.9600000000000009
57.31,68.0,-0.07193197933975348,100.0,4.720000000000006
68.0,76.0,0.8549745770888517,100.0,11.079999999999998
76.0,73.55,2.021368682277045,100.0,11.219999999999999
73.55,83.51,2.5668539751204804,90.7477341389728,6.200000000000003
83.51,81.4,3.545162322307992,100.0,11.370000000000005
81.4,82.01,3.9268455627511685,93.76661742983752,12.0
82.01,85.79,4.066459559783261,95.56868537666175,5.090000000000003
85.79,99.2,4.253884387770027,100.0,5.480000000000004
99.2,91.5,5.1555783577303425,100.00000000000001,15.170000000000002
91.5,96.65,5.010686597866757,83.63443145589797,13.070000000000007
96.65,94.21,5.049294966037097,94.47693307342429,6.310000000000002
94.21,88.91,4.665385242978004,89.07139728427506,7.109999999999999
88.91,88.94,3.785146195764465,77.28476821192052,7.3700000000000045
88.94,88.33,2.961371852602971,75.50728097397946,13.060000000000002
88.33,89.38,2.1543745412227953,65.1602564102564,5.859999999999999
89.38,86.99,1.5016818892068429,61.71539961013643,4.1200000000000045
86.99,89.9,0.7299347874460125,52.39766081871343,5.640000000000001
89.9,90.37,0.27854556976745926,47.75280898876405,4.97999999999999
90.37,92.56,-0.1080438834653279,50.39325842696629,3.3900000000000006
92.56,88.17,-0.31299527080092737,61.372891215823145,4.799999999999997
88.17,89.67,-0.855382342022482,17.747949291573423,5.680000000000007
89.67,98.55,-1.1945513039200346,21.94922194922199,7.160000000000011
98.55,124.4,-0.8483954938731113,100.0,9.469999999999999
124.4,123.03,1.1892825218184697,100.0,30.930000000000007
123.03,146.04,2.399068911050179,96.33787757284146,8.449999999999989
146.04,154.92,4.734107685829947,100.0,24.080000000000013
154.92,168.21,6.768228762807073,100.0,45.0
168.21,184.36,8.834160159518053,100.0,25.310000000000002
